"Id","IsDeleted","CreatedDate","Active_Color__c","Dat_Initial_Assessment__c","Date_assigned_to_staff__c","Date_Turned_Purple__c","Date_Resume_Completed__c","Confirmed_Hired_Date__c","Date_turned_grey__c","Date_turned_green__c","Date_Turned_Blue__c","Attended_Day_1__c","Attended_Day_2__c","Compass_Participant__c","Career_Counseling__c","Date_Attended_HHUSA_Workshop__c","Career_Day_Participant__c","Created_LinkedIn_account__c","Service_Rank__c","HHUSA_Workshop_Participant__c","New_Date_Turned_green__c","New_Date_Turned_Blue__c","Days_To_Get_Hired","Assessment_Date","Assigned_Date","Assessment_Time_inDAYS","Resume_Date","Resume_Time_inDAYS"
00350000020EJzUAAW,0,24MAR14:20:49:00,Blue,24MAR14:00:00:00,24MAR14:00:00:00,,25MAR14:00:00:00,15MAY14:00:00:00,,25MAR14:00:00:00,19MAY14:00:00:00,0,0,0,4,04JAN14:00:00:00,0,1,E-6,1,19807,19862,55,19806,19806,0,19807,1
00350000020EKWKAA4,0,24MAR14:23:03:00,Blue,25MAR14:00:00:00,25MAR14:00:00:00,,26MAR14:00:00:00,23JUN14:00:00:00,,26MAR14:00:00:00,30JUN14:00:00:00,0,0,0,4,,0,1,E-7,0,19808,19904,96,19807,19807,0,19808,1
00350000020EKb8AAG,0,24MAR14:23:46:00,Blue,25MAR14:00:00:00,25MAR14:00:00:00,,04JAN14:00:00:00,23JUN14:00:00:00,,04JAN14:00:00:00,30JUN14:00:00:00,0,0,0,5,,0,1,E-4,0,19727,19904,177,19807,19807,0,19727,-80
00350000020EKbYAAW,0,25MAR14:00:00:00,Blue,28MAR14:00:00:00,05AUG14:00:00:00,,10SEP15:00:00:00,10SEP15:00:00:00,,04FEB14:00:00:00,10SEP15:00:00:00,0,0,0,1,,0,1,E-4,0,19758,20341,583,19810,19940,-130,20341,531
00350000020EKypAAG,0,25MAR14:03:20:00,Blue,26MAR14:00:00:00,25MAR14:00:00:00,,31MAR14:00:00:00,11APR14:00:00:00,,31MAR14:00:00:00,11APR14:00:00:00,0,0,0,2,,0,0,E-3,0,19813,19824,11,19808,19807,1,19813,5
00350000020ELMMAA4,0,25MAR14:06:36:00,Blue,25MAR14:00:00:00,25MAR14:00:00:00,21JUL15:00:00:00,21SEP15:00:00:00,10DEC15:00:00:00,,13AUG15:00:00:00,13NOV15:00:00:00,0,0,0,5,,0,1,E-6,0,20313,20405,92,19807,19807,0,20352,545
00350000020EMEiAAO,0,25MAR14:12:51:00,Blue,25MAR14:00:00:00,25MAR14:00:00:00,,26MAR14:00:00:00,16FEB15:00:00:00,,26MAR14:00:00:00,22JUN15:00:00:00,0,0,0,1,,0,1,E-6,0,19808,20261,453,19807,19807,0,19808,1
00350000020EMJJAA4,0,25MAR14:13:11:00,Blue,25MAR14:00:00:00,25MAR14:00:00:00,,27MAR14:00:00:00,28JUL14:00:00:00,,27MAR14:00:00:00,23SEP14:00:00:00,0,0,0,3,,0,1,E-9,0,19809,19989,180,19807,19807,0,19809,2
00350000020EMK2AAO,0,25MAR14:13:13:00,Blue,04JAN14:00:00:00,25MAR14:00:00:00,,05FEB14:00:00:00,01MAY15:00:00:00,,05FEB14:00:00:00,17APR15:00:00:00,0,0,0,O,,0,0,E-4,0,19759,20195,436,19727,19807,-80,19759,32
00350000020EMQUAA4,0,25MAR14:13:40:00,Blue,26MAR14:00:00:00,25MAR14:00:00:00,,27MAR14:00:00:00,11MAR14:00:00:00,,27MAR14:00:00:00,11MAR14:00:00:00,0,0,0,8,,0,1,E-5,0,19809,19793,-16,19808,19807,1,19809,1
00350000020EMXLAA4,0,25MAR14:14:00:00,Blue,25MAR14:00:00:00,08APR14:00:00:00,,04AUG14:00:00:00,11JUN14:00:00:00,,04AUG14:00:00:00,11JUN14:00:00:00,0,0,0,,,0,0,E-7,0,19939,19885,-54,19807,19821,-14,19939,132
00350000020ENVcAAO,0,25MAR14:16:26:00,Blue,25MAR14:00:00:00,25MAR14:00:00:00,,28MAR14:00:00:00,14APR14:00:00:00,,28MAR14:00:00:00,21APR14:00:00:00,0,0,0,,,0,1,E-6,0,19810,19834,24,19807,19807,0,19810,3
00350000020ENdHAAW,0,25MAR14:16:47:00,Blue,25MAR14:00:00:00,05AUG14:00:00:00,,04SEP14:00:00:00,10OCT14:00:00:00,,04SEP14:00:00:00,05JAN15:00:00:00,0,0,0,,,0,1,E-4,0,19970,20093,123,19807,19940,-133,19970,163
00350000020EO72AAG,0,25MAR14:18:08:00,Blue,26MAR14:00:00:00,05AUG14:00:00:00,,27MAR14:00:00:00,07FEB14:00:00:00,,27MAR14:00:00:00,07JUL14:00:00:00,0,0,0,,,0,1,E-7,0,19809,19911,102,19808,19940,-132,19809,1
00350000020EOhdAAG,0,25MAR14:19:30:00,Blue,25MAR14:00:00:00,25MAR14:00:00:00,,31MAR14:00:00:00,08NOV14:00:00:00,,31MAR14:00:00:00,12FEB14:00:00:00,0,0,0,,,0,1,E-5,0,19813,19766,-47,19807,19807,0,19813,6
00350000020EPKGAA4,0,25MAR14:21:30:00,Blue,28MAR14:00:00:00,26MAR14:00:00:00,,31MAR14:00:00:00,29JAN15:00:00:00,,31MAR14:00:00:00,29JAN15:00:00:00,0,0,0,1,,0,0,E-5,0,19813,20117,304,19810,19808,2,19813,3
00350000020EPqHAAW,0,25MAR14:23:34:00,Blue,14APR14:00:00:00,26MAR14:00:00:00,,15APR14:00:00:00,13OCT14:00:00:00,,15APR14:00:00:00,02NOV15:00:00:00,0,0,0,O,,0,1,E-7,0,19828,20394,566,19827,19808,19,19828,1
00350000020EProAAG,0,25MAR14:23:45:00,Purple,27MAR14:00:00:00,26MAR14:00:00:00,10SEP15:00:00:00,04FEB14:00:00:00,30APR14:00:00:00,,09APR14:00:00:00,23JUN14:00:00:00,0,0,0,1,,0,0,E-6,0,19822,19897,75,19809,19808,1,19758,-51
00350000020EQKaAAO,0,26MAR14:02:35:00,Blue,04JAN14:00:00:00,04JAN14:00:00:00,,04JUL14:00:00:00,29JUN15:00:00:00,,04JUL14:00:00:00,07SEP15:00:00:00,0,0,0,7,,0,1,E-3,0,19908,20338,430,19727,19727,0,19908,181
00350000020EQLdAAO,0,26MAR14:02:49:00,Blue,04SEP14:00:00:00,04AUG14:00:00:00,,28MAY14:00:00:00,28OCT14:00:00:00,,28MAY14:00:00:00,28OCT14:00:00:00,0,0,0,2,,0,1,E-4,0,19871,20024,153,19970,19939,31,19871,-99
00350000020ET1zAAG,0,26MAR14:15:58:00,Blue,31MAR14:00:00:00,31MAR14:00:00:00,31MAR14:00:00:00,04JAN14:00:00:00,06FEB14:00:00:00,,04JAN14:00:00:00,23JUN14:00:00:00,0,0,0,7,,0,0,E-4,0,19727,19897,170,19813,19813,0,19727,-86
00350000020ETQMAA4,0,26MAR14:16:57:00,Blue,26MAR14:00:00:00,26MAR14:00:00:00,31MAR14:00:00:00,28MAR14:00:00:00,12JAN14:00:00:00,,,03MAR15:00:00:00,0,0,0,,25MAR14:00:00:00,0,0,E-3,1,,20150,,19808,19808,0,19810,2
00350000020ETQkAAO,0,26MAR14:16:34:00,Blue,26MAR14:00:00:00,26MAR14:00:00:00,26MAR14:00:00:00,26MAR14:00:00:00,05JUN15:00:00:00,,,05JUN15:00:00:00,1,1,0,,24MAR14:00:00:00,0,0,E-4,1,,20244,,19808,19808,0,19808,0
00350000020ETVWAA4,0,26MAR14:16:45:00,Blue,26MAR14:00:00:00,26MAR14:00:00:00,31MAR14:00:00:00,28MAR14:00:00:00,14OCT14:00:00:00,,,14OCT14:00:00:00,0,0,0,,25MAR14:00:00:00,0,0,E-4,1,,20010,,19808,19808,0,19810,2
00350000020ETb7AAG,0,26MAR14:17:24:00,Blue,25MAR14:00:00:00,26MAR14:00:00:00,09OCT14:00:00:00,28MAR14:00:00:00,25MAR15:00:00:00,,,25MAR15:00:00:00,0,0,0,2,25MAR14:00:00:00,0,0,E-8,1,,20172,,19807,19808,-1,19810,3
00350000020ETdvAAG,0,26MAR14:17:04:00,Blue,25MAR14:00:00:00,25MAR14:00:00:00,,28MAR14:00:00:00,09FEB14:00:00:00,,23SEP14:00:00:00,19SEP14:00:00:00,0,0,0,2,25MAR14:00:00:00,0,0,E-3,1,19989,19985,-4,19807,19807,0,19810,3
00350000020ETjcAAG,0,26MAR14:17:18:00,Blue,26MAR14:00:00:00,26MAR14:00:00:00,,28MAR14:00:00:00,27MAY14:00:00:00,,,27MAY14:00:00:00,0,0,0,,25MAR14:00:00:00,0,0,E-2,1,,19870,,19808,19808,0,19810,2
00350000020EXwsAAG,0,27MAR14:11:30:00,Blue,31MAR14:00:00:00,31MAR14:00:00:00,31MAR14:00:00:00,31MAR14:00:00:00,07SEP15:00:00:00,,11MAY14:00:00:00,07SEP15:00:00:00,0,0,0,1,,0,1,E-5,0,19854,20338,484,19813,19813,0,19813,0
00350000020EaewAAC,0,27MAR14:17:51:00,Blue,04MAR14:00:00:00,31MAR14:00:00:00,,04APR14:00:00:00,30JAN15:00:00:00,,04APR14:00:00:00,30JAN15:00:00:00,0,0,0,O,,0,0,E-6,0,19817,20118,301,19786,19813,-27,19817,31
00350000020EcttAAC,0,28MAR14:03:16:00,Blue,31MAR14:00:00:00,31MAR14:00:00:00,,04JAN14:00:00:00,29MAY14:00:00:00,11MAR14:00:00:00,04JAN14:00:00:00,06FEB14:00:00:00,0,0,0,1,,0,1,E-6,0,19727,19760,33,19813,19813,0,19727,-86
00350000020EfwyAAC,0,28MAR14:18:48:00,Blue,28MAR14:00:00:00,28MAR14:00:00:00,,31MAR14:00:00:00,02JUN15:00:00:00,,,02JUN15:00:00:00,0,0,0,,27MAR14:00:00:00,0,0,E-5,1,,20241,,19810,19810,0,19813,3
00350000020EgM3AAK,0,28MAR14:20:00:00,Blue,05MAY15:00:00:00,05APR15:00:00:00,,05JUN15:00:00:00,01JUN16:00:00:00,,05JUN15:00:00:00,01JUN16:00:00:00,0,0,0,,,0,1,E-4,0,20244,20606,362,20213,20183,30,20244,31
00350000020EgVuAAK,0,28MAR14:20:31:00,Blue,27MAR14:00:00:00,28MAR14:00:00:00,,,21JAN15:00:00:00,,,21JAN15:00:00:00,0,0,0,,24MAR14:00:00:00,0,0,E-5,1,,20109,,19809,19810,-1,,
00350000020EhQGAA0,0,29MAR14:00:57:00,Blue,21APR14:00:00:00,21APR14:00:00:00,,23APR14:00:00:00,29APR15:00:00:00,,23APR14:00:00:00,29APR15:00:00:00,0,0,0,1,,0,1,E-5,0,19836,20207,371,19834,19834,0,19836,2
00350000020EixfAAC,0,29MAR14:17:58:00,Blue,04JAN14:00:00:00,31MAR14:00:00:00,,04FEB14:00:00:00,06FEB14:00:00:00,,04FEB14:00:00:00,06SEP14:00:00:00,0,0,0,5,,0,1,E-7,0,19758,19972,214,19727,19813,-86,19758,31
00350000020EjAjAAK,0,30MAR14:02:07:00,Blue,04JAN14:00:00:00,31MAR14:00:00:00,,04JUL14:00:00:00,06FEB14:00:00:00,,04JUL14:00:00:00,06SEP14:00:00:00,0,0,0,2,,0,0,E-4,0,19908,19972,64,19727,19813,-86,19908,181
00350000020ElSpAAK,0,31MAR14:13:32:00,Blue,04JUL14:00:00:00,31MAR14:00:00:00,,14MAY14:00:00:00,08OCT15:00:00:00,,14MAY14:00:00:00,18NOV15:00:00:00,0,0,0,5,,0,0,E-9,0,19857,20410,553,19908,19813,95,19857,-51
00350000020EmFNAA0,0,31MAR14:15:34:00,Blue,13MAY14:00:00:00,31MAR14:00:00:00,,06OCT14:00:00:00,12SEP14:00:00:00,,06OCT14:00:00:00,12SEP14:00:00:00,0,0,0,1,,0,0,E-6,0,20002,19978,-24,19856,19813,43,20002,146
00350000020EnLqAAK,0,31MAR14:18:37:00,Blue,04JAN14:00:00:00,31MAR14:00:00:00,,04MAR14:00:00:00,10SEP15:00:00:00,,04MAR14:00:00:00,10SEP15:00:00:00,0,0,0,4,,0,1,E-7,0,19786,20341,555,19727,19813,-86,19786,59
00350000020EnSXAA0,0,31MAR14:18:53:00,Blue,04MAR14:00:00:00,31MAR14:00:00:00,,29APR14:00:00:00,16OCT15:00:00:00,,29APR14:00:00:00,16OCT15:00:00:00,0,0,0,,,0,1,E-6,0,19842,20377,535,19786,19813,-27,19842,56
00350000020EoMuAAK,0,31MAR14:21:19:00,Blue,04JAN14:00:00:00,04JAN14:00:00:00,,05JUL14:00:00:00,18SEP14:00:00:00,,05JUL14:00:00:00,18SEP14:00:00:00,0,0,0,3,,0,1,O-5,0,19909,19984,75,19727,19727,0,19909,182
00350000020EoQIAA0,0,31MAR14:21:28:00,Blue,04FEB14:00:00:00,04JAN14:00:00:00,,04APR14:00:00:00,28JUL14:00:00:00,,,24JUL14:00:00:00,0,0,0,2,,0,0,E-5,0,,19928,,19758,19727,31,19817,59
00350000020EoS9AAK,0,31MAR14:21:37:00,Blue,04APR14:00:00:00,04JAN14:00:00:00,,04JUL14:00:00:00,23APR14:00:00:00,,04JUL14:00:00:00,28APR14:00:00:00,0,0,0,3,,0,0,E-5,0,19908,19841,-67,19817,19727,90,19908,91
00350000020EoXWAA0,0,31MAR14:21:56:00,Blue,04MAR14:00:00:00,04JAN14:00:00:00,04NOV14:00:00:00,04NOV14:00:00:00,23MAR15:00:00:00,,20FEB15:00:00:00,04MAR15:00:00:00,0,0,0,O,,0,0,E-5,0,20139,20151,12,19786,19727,59,20031,245
00350000020EooIAAS,0,31MAR14:23:05:00,Blue,24MAR14:00:00:00,24MAR14:00:00:00,,31MAR14:00:00:00,20AUG15:00:00:00,,18MAR15:00:00:00,20AUG15:00:00:00,0,0,0,,24MAR14:00:00:00,0,0,E-7,1,20165,20320,155,19806,19806,0,19813,7
00350000020Ep4aAAC,0,04JAN14:00:17:00,Blue,04JAN14:00:00:00,05AUG14:00:00:00,,04JAN14:00:00:00,02MAY15:00:00:00,,04JAN14:00:00:00,02MAY15:00:00:00,0,0,0,,,0,1,E-5,0,19727,20210,483,19727,19940,-213,19727,0
00350000020EpDhAAK,0,04JAN14:01:32:00,Blue,04FEB14:00:00:00,04JAN14:00:00:00,,04OCT14:00:00:00,02FEB15:00:00:00,,04OCT14:00:00:00,02SEP15:00:00:00,0,0,0,1,,0,0,E-4,0,20000,20333,333,19758,19727,31,20000,242
00350000020EpSIAA0,0,04JAN14:03:21:00,Blue,04FEB14:00:00:00,04JAN14:00:00:00,,04FEB14:00:00:00,13OCT14:00:00:00,,09SEP14:00:00:00,12AUG14:00:00:00,0,0,0,2,04JAN14:00:00:00,0,1,E-6,1,19975,19947,-28,19758,19727,31,19758,0
00350000020EpWAAA0,0,04JAN14:04:09:00,Blue,04FEB14:00:00:00,04JAN14:00:00:00,,04NOV14:00:00:00,04OCT14:00:00:00,,04NOV14:00:00:00,21APR14:00:00:00,0,0,0,2,,0,1,E-2,0,20031,19834,-197,19758,19727,31,20031,273
00350000020EpaWAAS,0,04JAN14:06:16:00,Blue,04FEB14:00:00:00,04JAN14:00:00:00,,04APR14:00:00:00,25JUN14:00:00:00,,04APR14:00:00:00,17JUL14:00:00:00,0,0,0,2,,0,0,E-4,0,19817,19921,104,19758,19727,31,19817,59
00350000020ErA0AAK,0,04JAN14:14:16:00,Blue,04MAR14:00:00:00,04AUG14:00:00:00,,04APR14:00:00:00,05JAN14:00:00:00,,04APR14:00:00:00,23JUN14:00:00:00,0,0,0,4,,0,1,E-4,0,19817,19897,80,19786,19939,-153,19817,31
00350000020Es1FAAS,0,04JAN14:15:33:00,Blue,04JAN14:00:00:00,04JAN14:00:00:00,,04APR14:00:00:00,09JAN14:00:00:00,,04APR14:00:00:00,01JUL15:00:00:00,0,0,0,O,,0,0,E-6,0,19817,20270,453,19727,19727,0,19817,90
00350000020EsRbAAK,0,04JAN14:16:41:00,Blue,04JAN14:00:00:00,08APR14:00:00:00,,04JAN14:00:00:00,19MAR15:00:00:00,,04MAR14:00:00:00,20MAR15:00:00:00,0,0,0,,04JAN14:00:00:00,0,1,Spo,1,19786,20167,381,19727,19821,-94,19727,0
00350000020EsSUAA0,0,04JAN14:16:44:00,Blue,04FEB14:00:00:00,04JAN14:00:00:00,,23APR14:00:00:00,18JUN14:00:00:00,,23APR14:00:00:00,23JUN14:00:00:00,0,0,0,2,,0,0,E-7,0,19836,19897,61,19758,19727,31,19836,78
00350000020EsT8AAK,0,04JAN14:16:46:00,Blue,14APR14:00:00:00,04JAN14:00:00:00,,16APR14:00:00:00,05JUN14:00:00:00,,16APR14:00:00:00,05JUN14:00:00:00,0,0,0,1,,0,1,O-2,0,19829,19879,50,19827,19727,100,19829,2
00350000020EsYNAA0,0,04JAN14:17:04:00,Blue,11MAR14:00:00:00,08APR14:00:00:00,04JAN14:00:00:00,11MAR14:00:00:00,01FEB15:00:00:00,,04MAR14:00:00:00,02DEC15:00:00:00,1,1,0,,04JAN14:00:00:00,0,0,E-3,1,19786,20424,638,19793,19821,-28,19793,0
00350000020EsZfAAK,0,04JAN14:17:08:00,Blue,04JAN14:00:00:00,04JAN14:00:00:00,,04MAR14:00:00:00,17SEP14:00:00:00,,04MAR14:00:00:00,17SEP14:00:00:00,0,0,0,1,04JAN14:00:00:00,0,0,E-8,1,19786,19983,197,19727,19727,0,19786,59
00350000020EspiAAC,0,04JAN14:17:50:00,Blue,04MAR14:00:00:00,04JAN14:00:00:00,,04OCT14:00:00:00,20APR15:00:00:00,,04OCT14:00:00:00,30APR15:00:00:00,0,0,0,3,,0,0,E-7,0,20000,20208,208,19786,19727,59,20000,214
00350000020Et3QAAS,0,04JAN14:18:10:00,Blue,04FEB14:00:00:00,04JAN14:00:00:00,,04MAR14:00:00:00,19MAY14:00:00:00,,04MAR14:00:00:00,16JUL14:00:00:00,0,0,0,O,,0,1,O-5,0,19786,19920,134,19758,19727,31,19786,28
00350000020EtM3AAK,0,04JAN14:18:51:00,Blue,04JAN14:00:00:00,04JAN14:00:00:00,,04SEP14:00:00:00,24APR15:00:00:00,,04SEP14:00:00:00,24APR15:00:00:00,0,0,0,1,,0,1,O-4,0,19970,20202,232,19727,19727,0,19970,243
00350000020EtTxAAK,0,04JAN14:19:16:00,Blue,19MAY14:00:00:00,05DEC14:00:00:00,,22MAY14:00:00:00,27JUN14:00:00:00,,22MAY14:00:00:00,30JUN14:00:00:00,0,0,0,3,,0,0,E-5,0,19865,19904,39,19862,20062,-200,19865,3
00350000020EtsdAAC,0,04JAN14:20:10:00,Blue,04JAN14:00:00:00,05JAN14:00:00:00,24OCT14:00:00:00,04JAN14:00:00:00,03FEB15:00:00:00,24JUL14:00:00:00,04JAN14:00:00:00,26JUN15:00:00:00,1,1,0,,04JAN14:00:00:00,0,1,E-6,1,19727,20265,538,19727,19728,-1,19727,0
00350000020EtxYAAS,0,04JAN14:20:24:00,Blue,,04JAN14:00:00:00,,04JAN14:00:00:00,07JAN14:00:00:00,,,07JUL14:00:00:00,0,0,0,,04JAN14:00:00:00,0,0,E-4,1,,19911,,,19727,,19727,
00350000020Eu9jAAC,0,04JAN14:20:48:00,Blue,05MAY14:00:00:00,05MAY14:00:00:00,,04JAN14:00:00:00,27NOV14:00:00:00,,24JUL14:00:00:00,12DEC14:00:00:00,1,1,0,,04JAN14:00:00:00,0,0,O-3,1,19928,20069,141,19848,19848,0,19727,-121
00350000020EucgAAC,0,04JAN14:22:58:00,Blue,04JAN14:00:00:00,22APR14:00:00:00,,04JAN14:00:00:00,08OCT15:00:00:00,01MAY15:00:00:00,09SEP14:00:00:00,08OCT15:00:00:00,0,0,0,2,04JAN14:00:00:00,0,1,O-3,1,19975,20369,394,19727,19835,-108,19727,0
00350000020EupBAAS,0,04FEB14:01:18:00,Blue,04AUG14:00:00:00,04AUG14:00:00:00,,21APR14:00:00:00,25JAN15:00:00:00,,14APR14:00:00:00,02MAY15:00:00:00,0,0,0,6,,0,1,E-3,0,19827,20210,383,19939,19939,0,19834,-105
00350000020EwBsAAK,0,04FEB14:12:42:00,Blue,04FEB14:00:00:00,04FEB14:00:00:00,04FEB14:00:00:00,04FEB14:00:00:00,09DEC14:00:00:00,,09SEP14:00:00:00,09DEC14:00:00:00,0,0,0,1,04JAN14:00:00:00,0,0,E-6,1,19975,20066,91,19758,19758,0,19758,0
00350000020EwlqAAC,0,04FEB14:14:57:00,Blue,05MAY14:00:00:00,05DEC14:00:00:00,,15MAY14:00:00:00,08APR14:00:00:00,,15MAY14:00:00:00,08APR14:00:00:00,0,0,0,4,,0,1,E-5,0,19858,19821,-37,19848,20062,-214,19858,10
00350000020EyNwAAK,0,04FEB14:20:19:00,Blue,04JAN14:00:00:00,04FEB14:00:00:00,,04FEB14:00:00:00,09AUG14:00:00:00,,24JUN14:00:00:00,16SEP14:00:00:00,0,0,0,,04JAN14:00:00:00,0,0,E-7,1,19898,19982,84,19727,19758,-31,19758,31
00350000020EyagAAC,0,04FEB14:21:04:00,Blue,04JAN14:00:00:00,04JAN14:00:00:00,17FEB15:00:00:00,04JAN14:00:00:00,06AUG15:00:00:00,,09SEP14:00:00:00,28AUG15:00:00:00,0,0,0,2,04JAN14:00:00:00,0,1,E-3,1,19975,20328,353,19727,19727,0,19727,0
00350000020F1yfAAC,0,04MAR14:15:31:00,Blue,04JAN14:00:00:00,04MAR14:00:00:00,04MAR14:00:00:00,04FEB14:00:00:00,19MAR15:00:00:00,,,19MAR15:00:00:00,0,0,0,,04JAN14:00:00:00,0,0,O-3,1,,20166,,19727,19786,-59,19758,31
00350000020F3JyAAK,0,04MAR14:20:09:00,Blue,04JAN14:00:00:00,04MAR14:00:00:00,,,15APR15:00:00:00,,,15APR15:00:00:00,0,0,0,,04JAN14:00:00:00,0,0,E-5,1,,20193,,19727,19786,-59,,
00350000020F41MAAS,0,04MAR14:22:07:00,Blue,04JAN14:00:00:00,04JAN14:00:00:00,,,23SEP14:00:00:00,,,23SEP14:00:00:00,0,0,0,,04JAN14:00:00:00,0,0,E-3,1,,19989,,19727,19727,0,,
00350000020F4ScAAK,0,04APR14:00:56:00,Blue,04AUG14:00:00:00,04AUG14:00:00:00,,04OCT14:00:00:00,25AUG15:00:00:00,,04OCT14:00:00:00,25AUG15:00:00:00,0,0,0,1,,0,1,E-6,0,20000,20325,325,19939,19939,0,20000,61
00350000020F6HnAAK,0,04APR14:14:52:00,Blue,04SEP14:00:00:00,04AUG14:00:00:00,,,01SEP15:00:00:00,,28AUG15:00:00:00,28AUG15:00:00:00,0,0,0,0,,0,0,E-4,0,20328,20328,0,19970,19939,31,,
00350000020F7HjAAK,0,04APR14:18:41:00,Blue,14APR14:00:00:00,04AUG14:00:00:00,,,09MAR14:00:00:00,,16APR14:00:00:00,09MAR14:00:00:00,0,0,0,,,0,0,E-7,0,19829,19791,-38,19827,19939,-112,,
00350000020F7LvAAK,0,04APR14:18:57:00,Blue,04APR14:00:00:00,04APR14:00:00:00,,04APR14:00:00:00,16MAR15:00:00:00,,19FEB15:00:00:00,26MAR15:00:00:00,0,0,0,,04JAN14:00:00:00,0,0,E-5,1,20138,20173,35,19817,19817,0,19817,0
00350000020F8lqAAC,0,04MAY14:01:48:00,Blue,23APR14:00:00:00,04AUG14:00:00:00,04AUG14:00:00:00,28APR14:00:00:00,11MAR14:00:00:00,,28APR14:00:00:00,27JAN15:00:00:00,0,0,0,4,,0,1,E-5,0,19841,20115,274,19836,19939,-103,19841,5
00350000020F99aAAC,0,04MAY14:13:25:00,Blue,05JUL14:00:00:00,04AUG14:00:00:00,,14MAY14:00:00:00,17NOV14:00:00:00,,14MAY14:00:00:00,13FEB15:00:00:00,0,0,0,2,,0,0,E-7,0,19857,20132,275,19909,19939,-30,19857,-52
00350000020F99pAAC,0,04MAY14:13:30:00,Blue,04SEP14:00:00:00,04AUG14:00:00:00,,04OCT14:00:00:00,13MAY14:00:00:00,,04OCT14:00:00:00,19MAY14:00:00:00,0,0,0,5,,0,1,E-4,0,20000,19862,-138,19970,19939,31,20000,30
00350000020F9MPAA0,0,04MAY14:20:56:00,Blue,04OCT14:00:00:00,04AUG14:00:00:00,,15APR14:00:00:00,07JAN14:00:00:00,,15APR14:00:00:00,14JUL14:00:00:00,0,0,0,O,,0,1,O-2,0,19828,19918,90,20000,19939,61,19828,-172
00350000020F9NIAA0,0,04MAY14:21:28:00,Blue,04OCT14:00:00:00,05AUG14:00:00:00,,15APR14:00:00:00,28JUL14:00:00:00,,16APR14:00:00:00,28JAN15:00:00:00,0,0,0,,,0,1,E-5,0,19829,20116,287,20000,19940,60,19828,-172
00350000020F9NmAAK,0,04MAY14:21:59:00,Blue,04OCT14:00:00:00,04AUG14:00:00:00,04SEP14:00:00:00,06MAY14:00:00:00,28AUG14:00:00:00,,06MAY14:00:00:00,28AUG14:00:00:00,0,0,0,2,,0,0,E-4,0,19849,19963,114,20000,19939,61,19849,-151
00350000020F9VCAA0,0,04JUN14:03:08:00,Blue,04AUG14:00:00:00,04AUG14:00:00:00,04AUG14:00:00:00,04SEP14:00:00:00,16JUN14:00:00:00,,04SEP14:00:00:00,16JUN14:00:00:00,0,0,0,6,,0,1,E-5,0,19970,19890,-80,19939,19939,0,19970,31
00350000020F9qoAAC,0,04JUN14:16:13:00,Blue,28AUG14:00:00:00,04AUG14:00:00:00,,28AUG14:00:00:00,16FEB15:00:00:00,04SEP14:00:00:00,28AUG14:00:00:00,03MAY15:00:00:00,0,0,0,,,0,1,E-5,0,19963,20211,248,19963,19939,24,19963,0
00350000020F9whAAC,0,04JUN14:19:29:00,Blue,04SEP14:00:00:00,04AUG14:00:00:00,04SEP14:00:00:00,04SEP14:00:00:00,07JAN14:00:00:00,,06FEB14:00:00:00,07JUL14:00:00:00,0,0,0,6,,0,1,E-5,0,19760,19911,151,19970,19939,31,19970,0
00350000020FA5AAAW,0,04JUN14:21:27:00,Blue,04SEP14:00:00:00,04AUG14:00:00:00,,18APR14:00:00:00,12JAN14:00:00:00,,18APR14:00:00:00,01MAY15:00:00:00,0,0,0,,,0,0,E-5,0,19831,20209,378,19970,19939,31,19831,-139
00350000020FA5jAAG,0,04JUN14:21:47:00,Blue,04AUG14:00:00:00,04AUG14:00:00:00,,04NOV14:00:00:00,01JAN15:00:00:00,,25NOV15:00:00:00,15JAN15:00:00:00,0,0,0,3,,0,1,O-6,0,20417,20103,-314,19939,19939,0,20031,92
00350000020FAA5AAO,0,04JUL14:01:17:00,Blue,04AUG14:00:00:00,04AUG14:00:00:00,,04OCT14:00:00:00,24SEP14:00:00:00,,04OCT14:00:00:00,24SEP14:00:00:00,0,0,0,5,,0,0,E-4,0,20000,19990,-10,19939,19939,0,20000,61
00350000020FAAAAA4,0,04JUL14:01:17:00,Blue,04OCT14:00:00:00,04AUG14:00:00:00,,17APR14:00:00:00,24MAY15:00:00:00,,17APR14:00:00:00,06JAN15:00:00:00,0,0,0,3,,0,1,O-5,0,19830,20094,264,20000,19939,61,19830,-170
00350000020FAAUAA4,0,04JUL14:01:22:00,Blue,04SEP14:00:00:00,04AUG14:00:00:00,,15APR14:00:00:00,22MAY14:00:00:00,,15APR14:00:00:00,26MAY14:00:00:00,0,0,0,5,,0,1,E-7,0,19828,19869,41,19970,19939,31,19828,-142
00350000020FAKFAA4,0,04JUL14:05:26:00,Blue,04AUG14:00:00:00,04JUL14:00:00:00,,04SEP14:00:00:00,26MAY14:00:00:00,,04SEP14:00:00:00,06FEB14:00:00:00,0,0,0,,,0,1,E-7,0,19970,19760,-210,19939,19908,31,19970,31
00350000020FAUQAA4,0,04JUL14:09:06:00,Blue,04JUL14:00:00:00,04JUL14:00:00:00,,,27MAY14:00:00:00,,22APR14:00:00:00,16JUN14:00:00:00,0,0,0,2,,0,0,E-7,0,19835,19890,55,19908,19908,0,,
